left_knee,right_knee,left_hip,right_hip,left_shoulder,right_shoulder,left_knee_vel,right_knee_vel,left_hip_vel,right_hip_vel,left_shoulder_vel,right_shoulder_vel,risky_velocity
174.31591777751873,165.95902710766393,176.28782192009345,172.9738964215367,166.0236547727925,173.1182083683689,9.970181635198344,7.942236638611367,9.215448476048701,11.27662778081167,58.928827628254396,24.804795227221703,1
169.04684175233504,176.25186904644656,39.401858759675235,69.70868927026868,141.43780542114808,94.14091794203088,11.479402897628745,10.649021505881583,53.87035033768905,42.47903566890992,56.68360956856744,32.6493199113852,1
172.55708014594578,93.67100093654258,65.98452767222906,86.48188130081076,133.06641472824762,70.01487885198311,7.015938236018286,37.040495248457034,60.90403119828998,44.77649236544125,39.17316743669881,36.564270881300224,1
168.74752611059674,104.32880595204425,28.111183800384353,89.89199245037005,166.58504110450252,138.5730675578316,4.196289484714488,34.51050502139609,67.11399198160558,41.1495034437898,22.15862214026659,57.22050607407809,1
106.71898812965594,38.418563103712714,14.374857534763343,142.86641199088353,163.90146726702926,95.51433579091568,23.116110136633523,53.049638657912396,26.06411301667318,24.385907573538287,14.857863635542875,45.24765318760405,1
146.91075066521313,6.336665123893955,102.70092743953357,146.15830914127378,12.310862379358001,99.2715044787351,35.343284850615674,36.21664861455066,46.645246680745316,19.892142613487675,62.59760170046647,38.4580297201946,1
124.56636917540297,119.91808268845433,115.85597261906219,125.65496863781031,2.981705522513186,4.646071104856666,41.52156066876938,70.52451946423689,38.40581378330662,25.589885731455727,54.53444519399644,47.14711127620459,1
164.6429315902153,95.8751971567993,123.75088830648782,92.23387332509333,1.1010614381872947,6.771536807415741,34.2042354800599,56.56873369201139,36.45867692390816,19.072110988856895,54.26680194294732,33.502689254752305,1
176.98777246152767,79.85907617679203,155.8513630879781,60.59512964636481,4.645500013411454,14.140259114217544,24.921928258644954,51.213474692074236,17.716811882814834,28.52105983163632,4.918079838798288,34.706540461079776,1
36.22772950107534,174.7023541807052,30.021081555925345,162.57657721673425,25.971112660045655,6.192147031704725,64.39381541552568,44.9674281718585,55.27522400032287,55.68042885393832,8.916898435394751,5.814100030624566,1
70.09916334830108,24.552299446082916,72.10085162812973,24.798448317018874,9.758894633734053,28.487262139495765,62.32543922633014,87.00315123951425,66.67017546191579,90.4661067162711,13.694089749389988,12.53731649903522,1
106.5633279455222,107.39186532819045,106.89563253720533,108.24896627070696,12.631299351344449,26.695653336568274,70.36521380163306,109.27763287354769,67.56827750444423,107.73669814125763,13.470078463518732,10.67827866441045,1
151.64491246147574,129.24079047836963,132.42952000922432,26.389218161983656,37.454403211804866,68.04654875054533,38.47239432013347,84.94618192230301,34.13614615109965,101.02946498737559,14.635908868127473,21.81253977489853,1
89.53834113147296,176.97609830607263,75.45575540933707,37.47400389683246,18.8086613974957,91.82796262655201,47.88410681439248,50.8079329533299,39.10081099366061,58.79835059908672,15.447083464126658,22.30797269763708,1
178.50165045695198,179.3664236675563,56.922382190358974,51.11418116764347,103.37277418671455,110.81237140461748,65.38382172381178,23.991519446455282,33.68034176362811,35.52823703812769,42.67765282132948,28.03890602268307,1
149.1372153884416,103.19659546664647,105.24262355359235,105.38583604759535,48.86488872511172,63.87444623208573,60.14477190799739,42.09848713003216,41.27579306069957,26.332205961870557,52.57258002171028,29.901249275534635,1
155.92678755153943,150.06767031569507,109.87020818559199,112.06940831899021,65.26699582820268,59.461486041609746,41.705772185695736,41.81040947048069,23.827066404737035,24.865134807385914,51.82470178463755,23.445098047024402,1
114.28662578297008,111.64134674842246,164.47361456739858,170.66995449633274,4.707928492335484,26.725930100449446,25.931389666725853,53.822408872410335,35.85041079234653,39.85192444289641,43.82301996685366,28.02881376805601,1
111.3552150521098,114.36910779722795,158.0803321646853,164.1298908800418,56.89591665249096,35.76789176304132,17.12038155417582,29.341719821708896,21.8747578055065,23.941394021676093,43.04972086637122,15.396825931409387,1
138.83559078451555,165.29772688619985,106.56357488367901,142.41475328485626,113.21775568006697,102.71641189415915,24.017316077278462,30.694234568349998,37.50448202184205,28.95191579627299,56.356298174532895,36.24201257829,1
166.6822879494679,64.71948751746947,82.01151899601624,134.02419522553916,2.9462468678532074,5.331358008694542,19.41949454273946,51.411539835502595,27.48736519046078,12.215253090264516,72.92711199998176,57.791845226391445,1
112.60757920437108,97.61861709333529,43.17904981944233,94.54621968229158,10.805866732451745,1.5388879296336615,36.467260547484976,61.46866267785603,38.30042744841432,23.194557065916737,58.15098923479611,56.04201469854778,1
32.891112054919226,86.0057120600236,18.489281153490438,71.08174510644068,0.9759584210134156,23.287367679115633,53.87929101983368,48.36342465930263,29.358097910062853,23.777669392805183,42.65367899608355,40.97533457133582,1
179.3000841342219,144.23835287320617,59.69980143281207,46.915867255205185,5.010291567439846,47.11923580445435,93.40004932461711,34.248225140786694,34.910919373949135,29.03610932344465,7.241287107487767,16.45760598462719,1
113.86536139039303,149.603693142088,88.55803571856518,85.13563800264565,57.65428708057538,120.96830322498022,97.1867206575278,25.070295371792028,31.586174410342206,28.616707724842275,22.169412323666766,39.809805098448855,1
143.82156620084672,123.04596060683743,97.5937576262874,62.997804941653214,69.13966732569239,66.33249721462434,80.59996654452839,30.051904539104985,26.36815882426565,28.17449388655612,22.721236301559657,50.77224718540682,1
138.23217688685634,148.09397592558062,118.06287934161081,58.88929629165072,150.8043619469851,111.81857836473623,33.660105622757634,18.990362707625195,19.454359302932907,21.48870415281179,48.59802345984841,57.99031819366454,1
128.121031956048,171.10032833941946,89.94896699207274,55.426860492772,165.3516260349221,147.13024713564857,15.218913018417458,24.870700089277534,19.20625199086123,9.90292583662454,35.89911298478224,45.14451864379337,1
106.76285487410748,160.07053047409602,111.80947074781201,60.50369307861191,121.13805737031193,96.8937149391854,12.352903775579739,19.694721865968493,23.48117927353358,4.215925678240365,46.808509124613295,43.67809403916247,1
101.35336569006519,147.21914230687037,87.34689055614139,48.908127548909704,147.3397137666841,126.65574601287207,12.29293706559704,15.629179482129311,24.81233209898265,6.711611304806937,28.320829716306452,38.436744013687395,1
145.37985830732904,127.05351002183883,76.66510919301189,47.2533690472609,112.81569986701321,45.12237947869349,23.598052961082214,14.682272772526877,19.001621770179796,6.109052205730298,34.97974632021775,53.84397660144281,1
69.13029654068477,74.15366305079536,129.0705033625175,118.71422713838193,177.32491166483163,173.21119564826927,41.895181189316794,28.638955807766887,29.183251908101912,28.23706070749067,41.74496069795383,79.79473792581368,1
97.68133052975168,146.82009476892523,110.4357568763047,109.25560285258965,178.49579916326425,175.35228709435472,49.609029457658345,48.577303658068296,27.24064067294931,27.524746959520698,33.40137106530731,70.5877580499466,1
109.28384290353787,105.8085065735617,120.43512253425598,98.82861847028548,175.32646552101977,168.68987378455722,38.80103604316579,55.52595562817896,27.01316877122324,30.448822253072482,22.94981097949851,45.63077364181958,1
145.71047187676467,114.01596563816128,118.46332056609276,95.12970976978562,97.41392534053651,127.65598494586683,25.526725112026625,40.62849299269766,10.201971370775771,7.861505789532093,27.417587107053453,16.61246453152445,1
129.14847690777128,160.81452598101907,126.53049771717768,162.04643617956282,38.22030377628873,33.302947023743656,21.53037877200212,32.0058692009403,6.679448259066471,27.014206497527066,46.75849846232518,47.34978002353702,1
122.91016423852386,150.6049934964313,141.23396452237301,166.74126349349325,60.81073914595749,59.80066885942356,19.742312203822525,21.738517297348384,8.247481974814486,25.103487474735818,53.23219903813327,53.96154953216449,1
103.5418933786409,134.26484327801148,124.37760228610838,159.05339880112408,86.46709613376396,81.99618837456936,14.056192832707913,24.449414348621797,13.209002064181623,26.43313947202559,35.813471307241,47.68209309098296,1
122.18333154243523,174.30225923389526,132.5046597359205,136.75024033447357,85.19678999591582,47.51082390725672,14.749340564308222,22.195699552963788,13.228962163757359,11.561950157650026,16.50569949844112,27.726201939379447,1
120.7464108691559,175.24566696687907,132.46519035942933,135.08111917345323,112.99502825440135,91.31883691636634,13.148876565652193,19.106991302429133,8.340963020855975,10.55338144001333,18.241633794713376,33.49629899718935,1
129.52379500477048,169.35278179702448,132.35161099727273,148.45849789779953,96.96005205230475,99.10702218100333,9.618580990896069,15.62456961957406,2.760035396153299,12.44988611733904,15.034506866143422,28.693854247019743,1
112.56510429558655,130.37184726936334,135.28470037560683,161.06620439594778,92.54938921280836,82.70329149972409,9.057665172692603,15.272409143499848,1.0287127056606238,9.218068794504953,16.081292433359504,22.666642985008618,1
148.00510512571591,176.45270605285245,141.58013823535285,161.4734782151883,7.266133156209028,151.81252959504678,20.39202522497595,30.318226160334945,3.1140355334122347,8.797453013911678,35.24296503273077,31.100384680412976,1
155.6290060071616,160.85778562364112,147.82321105417458,150.64897456003214,8.983901365389784,70.9091700801721,20.007530806919647,33.55223791345386,5.157200018967278,7.946494657514961,30.470562368425494,55.4721094304922,1
135.65608160612777,161.2292287675769,151.44383669305455,148.3059252627411,2.241331176556282,2.8210005940945058,21.012275370869613,20.68240745221207,5.386378772482568,4.524942257229223,31.247864818204533,72.70025569875833,1
132.24120952563058,154.58723352413844,148.08849650390866,147.97330927953723,12.733460962705353,1.542744471571799,10.337232454325553,7.536119605528522,4.4063462156158595,4.500056311883678,6.31748939472111,50.08992837449167,1
138.0317127999366,96.08009948650061,149.0696484778184,109.75042453511841,21.475432983736216,1.74007554697301,9.726099918612334,21.840190808337354,2.6523726006451938,13.632850008304567,8.658890665337813,23.187918894667174,1
138.876784270101,84.93560965429394,150.4672450212565,88.87192193953189,32.4738845402633,36.255885568209514,3.3501489416558647,25.43120637109432,1.911362902164574,19.811334441069732,10.07751778790234,11.997132406386806,1
142.90179349303745,96.99197618078577,153.86159523691788,107.14712798491763,22.356099777897004,23.97733420325137,3.553527989135612,27.235996798778775,1.924366244336402,25.792197795130352,9.95273611330808,15.66389748719862,1
149.21611793936933,81.89316094999403,159.61997827883073,83.71213306581834,39.2292991662638,28.71115062579084,3.728135046477566,12.766557196496748,3.5167766003374417,20.86290118669051,12.663145235753392,17.176059269578037,1
151.53715080141677,100.57497929728835,156.87411088510638,88.68107790394082,44.10913482948298,27.68452854931312,4.220122177105243,15.2790000348593,3.9662002170995216,15.55971526753583,10.623606604650758,6.012996621325111,1
152.20025767625256,65.15635671707025,155.35731741449308,67.85344001015919,50.17284648884855,30.515034081010736,3.099488061071696,23.066418719434722,3.340347968750161,16.41052588366779,9.272248903650516,2.863648010238267,1
152.08833977866934,78.32609123978575,152.69341437029652,86.48734428943405,40.68801409703862,17.66351862343944,1.0320192114888112,22.42339181674264,2.3088546361780637,14.810162337059646,6.809459904798227,5.569547688582209,1
151.57650457835865,63.86799854677421,151.1731375311788,84.4244342690654,42.76564950906996,11.13840917520325,0.4289533242432242,21.015483265315048,1.900324451309184,13.841484064475035,5.875393154402279,7.4023768125017,1
155.93750199464057,73.07313300627067,155.06762136644673,89.17905220824919,39.9676092489095,13.966422178677737,1.661583504725267,12.277653891741167,2.692887906194059,8.483810746275756,4.786836021333912,7.401545969760657,0
143.32234606245902,59.7630619907886,143.51537882573137,68.37780988705266,74.68889667782668,36.41638427656025,5.829329516258042,12.324432722663355,5.655667738366991,9.206256760249644,13.198987700369662,10.601028183197728,0
141.49758722900594,72.49938411876342,145.85933803149896,83.17212668219211,108.50488286323478,71.54579628046426,6.266970727305505,11.750509200984446,5.930228527250283,13.450059018506579,23.778437958161916,20.13579570175367,1
139.43698075812227,85.88686839729444,143.33467538061467,74.76314283445018,104.44013504232697,71.41561565790653,5.500173745506089,13.1446258073293,5.473621465789075,14.668180988025961,24.200673811744366,19.236518241448085,1
137.11061842404044,100.56761583154362,140.98997610111368,66.73515834788694,82.73811550894571,86.05025889586089,2.0705758794728504,13.60151794691834,2.4044403787176187,10.410428376481534,19.860917846565727,16.63141195480537,1
136.9351951550435,85.71345101090407,138.5459093661821,76.12146409286784,86.4557179144364,84.05992385388345,1.520797357987476,14.307465511139918,2.437809555105621,8.607758026428684,9.828123253259923,5.585052967496513,0
139.3476247325449,53.86904317591603,140.89462793829162,80.49579645854891,92.00138492497832,79.6321381040613,1.6380717268600524,20.459773363292257,2.379161528847367,7.262874199075061,10.321762983137958,7.017588009917986,1
140.24840158103754,69.83723850921649,146.44043680058246,90.42250307994452,89.26268309614926,71.93985252434119,1.162876564996992,20.888922662976015,3.446198056443985,7.895781577352518,4.0006570816205596,4.703468790506567,1
140.4512991170113,71.89814404639024,141.230195156366,93.90200774061033,95.78242185572886,70.29068661135733,1.172034653989262,16.624502901820748,4.368256359538942,5.92684788258082,4.934702532983526,4.589745747508705,1
138.307749610046,66.98093707666254,140.4748490163568,92.75729300049221,101.78309072675904,106.50089473840427,1.0824079638105673,7.648769280067303,3.837132215505491,4.8503086740598365,5.086369819812949,15.18388653991697,1
138.0563065949482,65.43052124732948,140.31832947141274,80.53608121811887,98.47550463814045,110.23604953878356,0.8659633526789415,2.8428427787448385,2.0407024430565692,5.615143727719082,5.275997906409458,13.864842946803364,0
128.89919905108366,68.64551221453195,135.4551519889866,88.42477730091103,88.6568128468226,106.23724598133649,3.850700021975873,3.2275379220877434,1.9250143891264646,7.0848742017612,6.375648916988875,14.648055494957768,0
103.51898582581907,118.38429388955926,126.39768296393996,117.55242281285977,90.79616477211806,113.24328900625649,11.596254594742296,18.16806282385428,4.6923886841389475,16.412517792371407,5.088543268410632,4.91333379424879,1
70.39458598286873,129.0873843902617,112.78774758103202,124.25232584340928,63.1380126453227,93.47443767967313,22.55390687069315,21.218954380977404,9.176860630126901,14.572081541763461,13.205398614469553,10.25789930298348,1
82.24254173589429,66.36568531389483,114.70837166489635,91.13239296255476,58.72857778754445,93.19069137024539,23.45085627374682,41.05452375069887,8.196009497272959,22.982493807784248,11.402312969956355,9.019546886977034,1
72.61102493419413,100.60861899822129,114.01737356304663,94.71809383834383,51.420110313971854,103.64726864571728,18.201290799225344,35.889241087131914,5.40718585620732,14.46851226239769,13.125351486048736,10.169724970494329,1
44.567507497872846,103.28280959932418,105.891356961169,95.48423276119611,62.76132250106919,107.70705844672166,16.507663330348993,33.212941120598735,3.579212929197221,12.490590893165281,7.686371506149395,4.933371128634671,1
35.873976993446625,100.78139182277756,100.56842491553294,91.20309317276393,91.526315336773,110.41594962225851,15.456188247482546,13.139514020658657,4.71331558312113,2.877659795691168,15.80489083212458,5.74175275067104,1
41.33717440321883,99.85480048360152,94.98110740028362,98.76046096391823,91.61050788551998,71.95245598470414,14.066748450173229,2.0340665722751843,6.345422054254333,4.201548767479579,13.396799190516042,15.077391538031867,1
43.1035670849793,108.8613575415653,96.03704322085486,106.44808092977685,98.6424929634504,83.33431185490159,5.307706865319621,4.144855391228812,3.9887284604855324,6.508709115148359,11.960390154127069,17.518080227762884,1
60.5909400168618,68.66406917945244,110.22824072399608,81.48267422970156,105.0731813712236,100.84063251970782,8.238987674471716,16.710145586417557,6.94481694632059,13.403464819029395,4.515622011483534,22.450556724186015,1
58.138646836016314,46.00826109653065,112.88181682714138,61.76326638490772,101.41583239975984,107.1476138382928,7.235352931496142,23.953217834332804,5.966903142285915,17.45747817024257,5.706674152389127,11.731719284529552,1
117.35614591146776,47.66928944607643,127.92487252761622,52.36043952195988,104.71051152430013,114.93549360256208,26.38572172939314,21.50470826486014,10.629276435587116,18.029213802605646,4.460905501259087,10.533727249220163,1
83.08347608205203,49.170838056846435,100.21427034168792,57.02383703968554,97.01728895561243,65.13556015229362,31.980820695237544,8.606128347745857,15.135744663182805,11.2618774084891,4.8817502215639195,21.298264844374234,1
91.09140482961071,42.06344005846651,106.23989442053681,62.66964507201777,72.15705736495357,10.526907607467779,33.83269921747527,3.423324986231902,16.259760655084005,6.5706774710019005,11.949377761295617,37.398821919787856,1
88.47303558973161,40.2987069323315,112.68040637259334,63.474248064016486,39.78933818770811,8.262468694292572,14.966322605617828,3.4578932450949815,13.3922460722779,3.7046028473521915,21.64039111219734,35.55767496942317,1
117.99876038172526,29.955912165923557,128.47310533446958,48.47185282400934,15.277541000795095,30.531438867878283,13.384007593143801,6.404975296974293,9.419611664260549,7.150935421446022,27.246582651605777,26.38068721052892,1
113.51174817025534,35.78053014906094,135.31572906464592,43.84349411824293,47.6975284812918,8.542882808729546,12.210368747780882,5.977381958560112,9.691944881369698,6.81178564592408,29.766501281551726,15.507321715303219,1
90.1401106301722,143.47287325340233,134.2375139801586,127.14428986622067,49.38565101397815,19.39403676346321,19.128124847848895,41.286585284628906,7.90451259217996,34.31051656458376,19.53996906669869,18.36956006248937,1
119.2703271013109,155.0931753540641,146.41256021773313,137.8183816829006,52.201332946432245,10.305094382400284,18.996288740897242,41.71242106271351,6.698628350746053,32.86774875680802,12.307930648545716,13.976217464981774,1
143.8193371236667,150.36132550254393,154.4578080050016,133.2852132793993,49.293560487323255,9.81685279780106,25.683621344525875,41.34816501884111,7.099503036443427,32.83601865605298,2.4705256414164793,6.80944597346527,1
147.18562001660413,158.97525646604268,156.31486859537713,138.5490112600813,41.723961924241294,10.57802733482999,19.015169795477302,8.322027638560229,7.3591182050728365,6.823686066954394,4.431017651548349,3.4461195008970265,1
140.1632972777717,159.19244010396412,171.9096643548539,140.68358742489576,40.52872475423039,11.518925605391397,11.645871884708546,4.520988150980116,8.499034712373586,3.9771808496659085,3.890869397400619,0.7301047973965206,0
63.070114329014885,166.71863147427203,166.93312320254148,150.20202015817014,43.20600672916787,7.445316382381559,29.16059619350888,5.4524353239093655,7.4761325007215715,5.638935626256938,3.814039236010115,1.9252273435333915,1
45.52484705423612,165.1908560352179,161.52526095708168,155.93021856643736,46.60494489859562,6.515558846699153,33.886924320789326,3.090383482427825,8.659733052416323,5.793735768785344,2.423819104792045,1.9814216764178836,1
55.7676935924206,168.2375219199073,151.09431938333887,164.32039349537126,45.36946603075404,6.567154156270392,34.96043225390668,4.033544231350476,6.938448323838339,7.878935356825157,2.4372330040689363,1.6849873560878275,1
48.871398298436624,172.16138282132022,143.93452392415878,170.56307440304266,49.12163586315717,1.9870883739405125,11.561469702315732,2.832767408385479,7.666199759460895,6.787018081624164,2.7955289565574852,1.8538062091945082,0
39.32935813140631,175.36954652070938,135.36287003295337,176.81357659791166,52.57956348519309,2.644914902336485,8.893727333066247,3.3928968284971575,8.720796974709435,6.961119343824758,2.8151921074268764,1.76316254009903,0
130.1021671043409,97.53645088515856,173.32283741397208,169.94448444491331,17.67217239206075,39.808044483752255,35.73704814464962,28.321706745450967,17.89713891046807,6.4540917518462395,14.039162849190463,14.133673964047206,1
162.00466475592506,163.58072166652644,177.5824933749286,162.41626252360638,15.24821159648139,24.851925901285483,44.072448930516344,49.02851003876929,16.930425744393542,6.882605423058085,13.596426503582542,17.592358230759505,1
164.7180256903818,172.58499831175038,177.9370729156474,151.30023181655548,15.955290383103366,13.817712862065948,41.79622251965849,50.96054768738088,14.191400960898008,8.504448260452051,12.679476891777893,21.051153734367357,1
170.6843015340132,153.26017991722645,178.32559890084912,134.98894576949084,23.86909757076546,11.016209256078742,13.52737814322409,31.457788607038584,1.66758716229234,11.651846225140815,3.6816155899544776,9.597278409224504,1
170.7710467738234,160.8735096352323,175.13046510489605,173.7929605552818,53.50696892095658,92.83941508143833,2.9221273392994362,11.980808252584572,1.312746440624527,22.07711051330216,12.752919108158396,31.88630749018878,1
171.05150332487386,82.36418572757952,174.27189463527534,178.4306938128372,97.36069788374208,177.0188503130842,2.1111592114973425,35.149157340060846,1.4807434169251554,19.917678030136994,27.13513583354624,56.26804822099755,1
175.42383874815042,103.18808117635135,176.95330720517825,170.22437895384806,135.62422378120718,178.3893138670501,1.579845738045729,35.64884969147681,2.245038945158887,17.21602096744516,37.2517087368139,55.79103487032379,1
